delta_tf,delta_idf,delta_entropy,y
-1.0300000000000002,35.0,1.4506362623497153,1.0
1.0300000000000002,-35.0,-1.4506362623497153,-1.0
1.0899999999999999,35.0,1.380628624236846,1.0
-1.0899999999999999,-35.0,-1.380628624236846,-1.0
-0.7100000000000004,-29.0,-0.15261291826059442,-1.0
0.7100000000000004,29.0,0.15261291826059442,1.0
-0.06000000000000005,21.0,1.0169253021439455,1.0
0.06000000000000005,-21.0,-1.0169253021439455,-1.0
1.06,17.0,0.8605290848267614,1.0
-1.06,-17.0,-0.8605290848267614,-1.0
-1.15,-41.0,-0.5327941079644909,-1.0
1.15,41.0,0.5327941079644909,1.0
-1.3599999999999999,12.0,0.5232400700752716,1.0
1.3599999999999999,-12.0,-0.5232400700752716,-1.0
-0.43999999999999995,16.0,1.1856706706840068,1.0
0.43999999999999995,-16.0,-1.1856706706840068,-1.0
0.5299999999999998,19.0,1.2278001248919987,1.0
-0.5299999999999998,-19.0,-1.2278001248919987,-1.0
1.67,21.0,1.2440931091293859,1.0
-1.67,-21.0,-1.2440931091293859,-1.0
0.9899999999999998,20.0,1.0561321206367487,1.0
-0.9899999999999998,-20.0,-1.0561321206367487,-1.0
0.1499999999999999,22.0,1.368302054590104,1.0
-0.1499999999999999,-22.0,-1.368302054590104,-1.0
2.27,22.0,1.2982944164772345,1.0
-2.27,-22.0,-1.2982944164772345,-1.0
0.6500000000000004,50.0,1.1695382204045397,1.0
-0.6500000000000004,-50.0,-1.1695382204045397,-1.0
-0.14999999999999947,26.0,0.8170182969111716,1.0
0.14999999999999947,-26.0,-0.8170182969111716,-1.0
1.7700000000000005,46.0,1.013142003087356,1.0
-1.7700000000000005,-46.0,-1.013142003087356,-1.0
0.8300000000000005,31.0,0.1182663282151275,1.0
-0.8300000000000005,-31.0,-0.1182663282151275,-1.0
0.5900000000000003,31.0,0.879423836860284,1.0
-0.5900000000000003,-31.0,-0.879423836860284,-1.0
0.6300000000000003,41.0,1.4490336926589993,1.0
-0.6300000000000003,-41.0,-1.4490336926589993,-1.0
-0.6499999999999995,41.0,0.675852988335866,1.0
0.6499999999999995,-41.0,-0.675852988335866,-1.0
0.8000000000000003,41.0,0.6399216030783256,1.0
-0.8000000000000003,-41.0,-0.6399216030783256,-1.0
2.4000000000000004,41.0,0.5727280439518592,1.0
-2.4000000000000004,-41.0,-0.5727280439518592,-1.0
0.27000000000000046,45.0,1.3382835889446012,1.0
-0.27000000000000046,-45.0,-1.3382835889446012,-1.0
1.2400000000000002,48.0,1.380413043152593,1.0
-1.2400000000000002,-48.0,-1.380413043152593,-1.0
2.3800000000000003,50.0,1.39670602738998,1.0
-2.3800000000000003,-50.0,-1.39670602738998,-1.0
1.7000000000000002,49.0,1.208745038897343,1.0
-1.7000000000000002,-49.0,-1.208745038897343,-1.0
0.8600000000000003,51.0,1.5209149728506983,1.0
-0.8600000000000003,-51.0,-1.5209149728506983,-1.0
2.9800000000000004,51.0,1.450907334737829,1.0
-2.9800000000000004,-51.0,-1.450907334737829,-1.0
1.4000000000000004,28.0,0.676175600200171,1.0
-1.4000000000000004,-28.0,-0.676175600200171,-1.0
2.5200000000000005,24.0,0.519779382882987,1.0
-2.5200000000000005,-24.0,-0.519779382882987,-1.0
1.3800000000000003,19.0,0.9556710724546305,1.0
-1.3800000000000003,-19.0,-0.9556710724546305,-1.0
0.3100000000000005,-34.0,-0.8735438099082653,-1.0
-0.3100000000000005,34.0,0.8735438099082653,1.0
0.10000000000000053,19.0,0.18249036813149722,1.0
-0.10000000000000053,-19.0,-0.18249036813149722,-1.0
1.5500000000000003,19.0,0.14655898287395674,1.0
-1.5500000000000003,-19.0,-0.14655898287395674,-1.0
3.1500000000000004,19.0,0.07936542374749034,1.0
-3.1500000000000004,-19.0,-0.07936542374749034,-1.0
1.0200000000000005,23.0,0.8449209687402323,1.0
-1.0200000000000005,-23.0,-0.8449209687402323,-1.0
1.9900000000000002,26.0,0.8870504229482242,1.0
-1.9900000000000002,-26.0,-0.8870504229482242,-1.0
3.1300000000000003,28.0,0.9033434071856113,1.0
-3.1300000000000003,-28.0,-0.9033434071856113,-1.0
2.45,27.0,0.7153824186929743,1.0
-2.45,-27.0,-0.7153824186929743,-1.0
1.6100000000000003,29.0,1.0275523526463295,1.0
-1.6100000000000003,-29.0,-1.0275523526463295,-1.0
3.7300000000000004,29.0,0.9575447145334602,1.0
-3.7300000000000004,-29.0,-0.9575447145334602,-1.0
-0.7999999999999998,-24.0,-0.35251992349336825,-1.0
0.7999999999999998,24.0,0.35251992349336825,1.0
1.12,-4.0,-0.156396217317184,-1.0
-1.12,4.0,0.156396217317184,1.0
0.18000000000000016,-19.0,-1.0512718921894124,-1.0
-0.18000000000000016,19.0,1.0512718921894124,1.0
-0.06000000000000005,-19.0,-0.2901143835442558,-1.0
0.06000000000000005,19.0,0.2901143835442558,1.0
-0.020000000000000018,-9.0,0.2794954722544594,-1.0
0.020000000000000018,9.0,-0.2794954722544594,1.0
-0.25,-26.0,-1.2505378891301535,-1.0
0.25,26.0,1.2505378891301535,1.0
-1.0899999999999999,-62.0,-1.5497194101084362,-1.0
1.0899999999999999,62.0,1.5497194101084362,1.0
-1.2999999999999998,-9.0,-0.49368523206867376,-1.0
1.2999999999999998,9.0,0.49368523206867376,1.0
0.2999999999999998,-33.0,-1.2145943188319377,-1.0
-0.2999999999999998,33.0,1.2145943188319377,1.0
0.1499999999999999,-9.0,-0.5296166173262142,-1.0
-0.1499999999999999,9.0,0.5296166173262142,1.0
1.75,-9.0,-0.5968101764526806,-1.0
-1.75,9.0,0.5968101764526806,1.0
-0.3799999999999999,-5.0,0.1687453685400613,-1.0
0.3799999999999999,5.0,-0.1687453685400613,1.0
1.92,20.0,0.19612370617618424,1.0
-1.92,-20.0,-0.19612370617618424,-1.0
0.7799999999999998,15.0,0.6320153957478276,1.0
-0.7799999999999998,-15.0,-0.6320153957478276,-1.0
-0.29000000000000004,-38.0,-1.1971994866150681,-1.0
0.29000000000000004,38.0,1.1971994866150681,1.0
-0.5,15.0,-0.14116530857530551,1.0
0.5,-15.0,0.14116530857530551,-1.0
0.9499999999999997,15.0,-0.17709669383284599,1.0
-0.9499999999999997,-15.0,0.17709669383284599,-1.0
2.55,15.0,-0.2442902529593124,1.0
-2.55,-15.0,0.2442902529593124,-1.0
0.41999999999999993,19.0,0.5212652920334295,1.0
-0.41999999999999993,-19.0,-0.5212652920334295,-1.0
1.3899999999999997,22.0,0.5633947462414215,1.0
-1.3899999999999997,-22.0,-0.5633947462414215,-1.0
2.53,24.0,0.5796877304788086,1.0
-2.53,-24.0,-0.5796877304788086,-1.0
1.8499999999999996,23.0,0.39172674198617147,1.0
-1.8499999999999996,-23.0,-0.39172674198617147,-1.0
1.0099999999999998,25.0,0.7038966759395268,1.0
-1.0099999999999998,-25.0,-0.7038966759395268,-1.0
3.13,25.0,0.6338890378266575,1.0
-3.13,-25.0,-0.6338890378266575,-1.0
-0.94,-15.0,-0.8948756748722283,-1.0
0.94,15.0,0.8948756748722283,1.0
-1.1800000000000002,-15.0,-0.13371816622707178,-1.0
1.1800000000000002,15.0,0.13371816622707178,1.0
-1.37,-22.0,-1.0941416718129693,-1.0
1.37,22.0,1.0941416718129693,1.0
-2.21,-58.0,-1.3933231927912524,-1.0
2.21,58.0,1.3933231927912524,1.0
-0.8200000000000003,-29.0,-1.058198101514754,-1.0
0.8200000000000003,29.0,1.058198101514754,1.0
0.6099999999999999,4.0,0.3835640243026244,1.0
-0.6099999999999999,-4.0,-0.3835640243026244,-1.0
-0.9100000000000001,5.0,0.5077729697633425,1.0
0.9100000000000001,-5.0,-0.5077729697633425,-1.0
1.21,5.0,0.4377653316504732,1.0
-1.21,-5.0,-0.4377653316504732,-1.0
-1.27,-43.0,-0.498447517919024,-1.0
1.27,43.0,0.498447517919024,1.0
-0.03000000000000025,10.0,0.5216552748631981,1.0
0.03000000000000025,-10.0,-0.5216552748631981,-1.0
-0.56,14.0,1.2200172607294737,1.0
0.56,-14.0,-1.2200172607294737,-1.0
0.4099999999999997,17.0,1.2621467149374657,1.0
-0.4099999999999997,-17.0,-1.2621467149374657,-1.0
1.5499999999999998,19.0,1.2784396991748528,1.0
-1.5499999999999998,-19.0,-1.2784396991748528,-1.0
0.8699999999999997,18.0,1.0904787106822156,1.0
-0.8699999999999997,-18.0,-1.0904787106822156,-1.0
0.029999999999999805,20.0,1.4026486446355708,1.0
-0.029999999999999805,-20.0,-1.4026486446355708,-1.0
2.15,20.0,1.3326410065227015,1.0
-2.15,-20.0,-1.3326410065227015,-1.0
-1.0299999999999998,-43.0,-1.2596050265641805,-1.0
1.0299999999999998,43.0,1.2596050265641805,1.0
-0.31999999999999984,14.0,0.45885975208431706,1.0
0.31999999999999984,-14.0,-0.45885975208431706,-1.0
0.6499999999999999,17.0,0.500989206292309,1.0
-0.6499999999999999,-17.0,-0.500989206292309,-1.0
1.79,19.0,0.5172821905296962,1.0
-1.79,-19.0,-0.5172821905296962,-1.0
1.1099999999999999,18.0,0.329321202037059,1.0
-1.1099999999999999,-18.0,-0.329321202037059,-1.0
0.27,20.0,0.6414911359904143,1.0
-0.27,-20.0,-0.6414911359904143,-1.0
2.39,20.0,0.571483497877545,1.0
-2.39,-20.0,-0.571483497877545,-1.0
-0.22999999999999998,-17.0,-1.5300333613846129,-1.0
0.22999999999999998,17.0,1.5300333613846129,1.0
-1.0699999999999998,-53.0,-1.8292148823628958,-1.0
1.0699999999999998,53.0,1.8292148823628958,1.0
0.31999999999999984,-24.0,-1.4940897910863973,-1.0
-0.31999999999999984,24.0,1.4940897910863973,1.0
-0.3599999999999999,4.0,-0.11075010371439811,1.0
0.3599999999999999,-4.0,0.11075010371439811,-1.0
0.6099999999999999,7.0,-0.06862064950640617,1.0
-0.6099999999999999,-7.0,0.06862064950640617,-1.0
1.75,9.0,-0.05232766526901905,1.0
-1.75,-9.0,0.05232766526901905,-1.0
1.0699999999999998,8.0,-0.2402886537616562,1.0
-1.0699999999999998,-8.0,0.2402886537616562,-1.0
0.22999999999999998,10.0,0.07188128019169909,1.0
-0.22999999999999998,-10.0,-0.07188128019169909,-1.0
2.35,10.0,0.0018736420788297986,1.0
-2.35,-10.0,-0.0018736420788297986,-1.0
-0.8399999999999999,-36.0,-0.2991815209782829,-1.0
0.8399999999999999,36.0,0.2991815209782829,1.0
-1.0499999999999998,17.0,0.7568526570614796,1.0
1.0499999999999998,-17.0,-0.7568526570614796,-1.0
0.3999999999999999,17.0,0.7209212718039392,1.0
-0.3999999999999999,-17.0,-0.7209212718039392,-1.0
2.0,17.0,0.6537277126774728,1.0
-2.0,-17.0,-0.6537277126774728,-1.0
-0.1299999999999999,21.0,1.4192832576702148,1.0
0.1299999999999999,-21.0,-1.4192832576702148,-1.0
0.8399999999999999,24.0,1.4614127118782068,1.0
-0.8399999999999999,-24.0,-1.4614127118782068,-1.0
1.98,26.0,1.4777056961155939,1.0
-1.98,-26.0,-1.4777056961155939,-1.0
1.2999999999999998,25.0,1.2897447076229567,1.0
-1.2999999999999998,-25.0,-1.2897447076229567,-1.0
0.45999999999999996,27.0,1.601914641576312,1.0
-0.45999999999999996,-27.0,-1.601914641576312,-1.0
2.58,27.0,1.5319070034634426,1.0
-2.58,-27.0,-1.5319070034634426,-1.0
-0.20999999999999996,53.0,1.0560341780397624,1.0
0.20999999999999996,-53.0,-1.0560341780397624,-1.0
1.2399999999999998,53.0,1.0201027927822222,1.0
-1.2399999999999998,-53.0,-1.0201027927822222,-1.0
2.84,53.0,0.9529092336557556,1.0
-2.84,-53.0,-0.9529092336557556,-1.0
0.71,57.0,1.7184647786484977,1.0
-0.71,-57.0,-1.7184647786484977,-1.0
1.6799999999999997,60.0,1.7605942328564894,1.0
-1.6799999999999997,-60.0,-1.7605942328564894,-1.0
2.82,62.0,1.7768872170938765,1.0
-2.82,-62.0,-1.7768872170938765,-1.0
2.1399999999999997,61.0,1.5889262286012396,1.0
-2.1399999999999997,-61.0,-1.5889262286012396,-1.0
1.2999999999999998,63.0,1.9010961625545948,1.0
-1.2999999999999998,-63.0,-1.9010961625545948,-1.0
3.42,63.0,1.8310885244417254,1.0
-3.42,-63.0,-1.8310885244417254,-1.0
1.5999999999999996,-24.0,-0.720909086763264,-1.0
-1.5999999999999996,24.0,0.720909086763264,1.0
1.8899999999999997,7.0,0.704560054816727,1.0
-1.8899999999999997,-7.0,-0.704560054816727,-1.0
3.03,9.0,0.7208530390541141,1.0
-3.03,-9.0,-0.7208530390541141,-1.0
2.3499999999999996,8.0,0.5328920505614769,1.0
-2.3499999999999996,-8.0,-0.5328920505614769,-1.0
1.5099999999999998,10.0,0.8450619845148323,1.0
-1.5099999999999998,-10.0,-0.8450619845148323,-1.0
3.63,10.0,0.775054346401963,1.0
-3.63,-10.0,-0.775054346401963,-1.0
-0.1499999999999999,24.0,0.6849777015057236,1.0
0.1499999999999999,-24.0,-0.6849777015057236,-1.0
1.4500000000000002,24.0,0.6177841423792572,1.0
-1.4500000000000002,-24.0,-0.6177841423792572,-1.0
-0.6799999999999997,28.0,1.3833396873719992,1.0
0.6799999999999997,-28.0,-1.3833396873719992,-1.0
0.29000000000000004,31.0,1.425469141579991,1.0
-0.29000000000000004,-31.0,-1.425469141579991,-1.0
1.4300000000000002,33.0,1.441762125817378,1.0
-1.4300000000000002,-33.0,-1.441762125817378,-1.0
0.75,32.0,1.253801137324741,1.0
-0.75,-32.0,-1.253801137324741,-1.0
-0.08999999999999986,34.0,1.5659710712780963,1.0
0.08999999999999986,-34.0,-1.5659710712780963,-1.0
2.0300000000000002,34.0,1.495963433165227,1.0
-2.0300000000000002,-34.0,-1.495963433165227,-1.0
0.43999999999999995,7.0,0.7404914400742675,1.0
-0.43999999999999995,-7.0,-0.7404914400742675,-1.0
1.58,9.0,0.7567844243116546,1.0
-1.58,-9.0,-0.7567844243116546,-1.0
0.8999999999999999,8.0,0.5688234358190174,1.0
-0.8999999999999999,-8.0,-0.5688234358190174,-1.0
0.06000000000000005,10.0,0.8809933697723727,1.0
-0.06000000000000005,-10.0,-0.8809933697723727,-1.0
2.18,10.0,0.8109857316595035,1.0
-2.18,-10.0,-0.8109857316595035,-1.0
-1.1600000000000001,7.0,0.8076849992007339,1.0
1.1600000000000001,-7.0,-0.8076849992007339,-1.0
-0.020000000000000018,9.0,0.823977983438121,1.0
0.020000000000000018,-9.0,-0.823977983438121,-1.0
-0.7000000000000002,8.0,0.6360169949454839,1.0
0.7000000000000002,-8.0,-0.6360169949454839,-1.0
-1.54,10.0,0.9481869288988392,1.0
1.54,-10.0,-0.9481869288988392,-1.0
0.5800000000000001,10.0,0.8781792907859699,1.0
-0.5800000000000001,-10.0,-0.8781792907859699,-1.0
2.11,5.0,0.05842243844537906,1.0
-2.11,-5.0,-0.05842243844537906,-1.0
0.5899999999999999,6.0,0.1826313839060972,1.0
-0.5899999999999999,-6.0,-0.1826313839060972,-1.0
2.71,6.0,0.11262374579322791,1.0
-2.71,-6.0,-0.11262374579322791,-1.0
-0.3799999999999999,3.0,0.14050192969810527,1.0
0.3799999999999999,-3.0,-0.14050192969810527,-1.0
1.7400000000000002,3.0,0.07049429158523597,1.0
-1.7400000000000002,-3.0,-0.07049429158523597,-1.0
